  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.0000000E+00 ,
  0.1215099     ,
  0.1568735     ,
  0.2870020     ,
  0.6980213     ,
   1.720979     ,
   3.722290     ,
   6.712103     ,
   9.847389     ,
   12.18362     ,
   15.44770     ,
   22.14592     ,
   29.47228     ,
   33.17383     ,
   34.85114     ,
   35.92176     ,
   35.25441     ,
   34.91477     ,
   39.18322     ,
   48.70285     ,
   61.37592     ,
   70.75109     ,
   64.44237     ,
   56.39745     ,
   58.80689     ,
   74.84692     ,
   102.3971     ,
   134.6577     ,
   159.9579     ,
   167.6981     ,
   160.7044     ,
   156.0079     ,
   166.6494     ,
   190.7291     ,
   216.2958     ,
   231.4348     ,
   230.9194     ,
   216.7854     ,
   194.8301     ,
   170.7787     ,
   148.3199     ,
   128.9981     ,
   112.9794     ,
   99.82108     ,
   88.94931     ,
   79.82398     ,
   71.98539     ,
   65.13136     ,
   59.28929     ,
   55.07694     ,
   53.81445     ,
   56.63535     ,
   63.43842     ,
   74.63756     ,
   87.44637     ,
   95.87811     ,
   95.86701     ,
   88.56013     ,
   78.09210     ,
   68.39014     ,
   62.32100     ,
   62.26152     ,
   69.94314     ,
   84.46111     ,
   100.1336     ,
   109.2222     ,
   109.1410     ,
   103.5218     ,
   97.34207     ,
   93.84012     ,
   94.34250     ,
   98.80432     ,
   105.5759     ,
   110.7278     ,
   109.0369     ,
   98.72041     ,
